METER_NO,TASK,REASON
121206109428,Connect,09.04.2024 16:26:09 da haqdor: -8335.01
111210815813,Connect,09.04.2024 16:26:09 da haqdor: -48196.84
111201094098,Disconnect,09.04.2024 16:26:10 da qarzdor: 12044.92
121205694714,Connect,09.04.2024 16:26:10 da haqdor: -142957.91
021218386436,Connect,09.04.2024 16:26:10 da haqdor: -25155.55
121205123175,Connect,09.04.2024 16:26:10 da haqdor: -91990.26
121205684633,Connect,09.04.2024 16:26:10 da haqdor: -99394.65
021230018040,Connect,09.04.2024 16:26:10 da haqdor: -32097.35
123200328371,Connect,09.04.2024 16:26:10 da haqdor: -40931.67
021230051961,Disconnect,09.04.2024 16:26:10 da qarzdor: 1106389.83
121206051107,Connect,09.04.2024 16:26:10 da haqdor: -2503.12
111200100146,Disconnect,09.04.2024 16:26:10 da qarzdor: 595962.03
111200421363,Connect,09.04.2024 16:26:10 da haqdor: -15731.86
021191017213,Connect,09.04.2024 16:26:10 da haqdor: -39500
EX-2627292,Connect,09.04.2024 16:26:10 da haqdor: -145406.86
111210150649,Connect,09.04.2024 16:26:10 da haqdor: -14017.62
111190009248,Connect,09.04.2024 16:26:10 da haqdor: -38588.23
111200761932,Connect,09.04.2024 16:26:10 da haqdor: -39568.82
121206156200,Connect,09.04.2024 16:26:10 da haqdor: -32665.13
121206287259,Disconnect,09.04.2024 16:26:10 da qarzdor: 4246.13
111190210199,Connect,09.04.2024 16:26:10 da haqdor: -33783.05
111210865575,Connect,09.04.2024 16:26:10 da haqdor: -7875.26
121206727365,Connect,09.04.2024 16:26:11 da haqdor: -17495.6
111200341240,Connect,09.04.2024 16:26:11 da haqdor: -47414.29
111190089293,Disconnect,09.04.2024 16:26:11 da qarzdor: 21365.36
111201032058,Connect,09.04.2024 16:26:11 da haqdor: -51909.68
EX-2840317,Connect,09.04.2024 16:26:11 da haqdor: -86896.42
111210006391,Connect,09.04.2024 16:26:11 da haqdor: -82598.69
121206380768,Connect,09.04.2024 16:26:11 da haqdor: -129828.29
121205168342,Connect,09.04.2024 16:26:11 da haqdor: -47769.4
111210848907,Connect,09.04.2024 16:26:11 da haqdor: -39959.51
113210009102,Connect,09.04.2024 16:26:11 da haqdor: -337991.2
121206650725,Connect,09.04.2024 16:26:11 da haqdor: -252111.04
EX-2787196,Connect,09.04.2024 16:26:11 da haqdor: -26314.18
021190673696,Connect,09.04.2024 16:26:11 da haqdor: -57770.65
021198043167,Connect,09.04.2024 16:26:11 da haqdor: -92710.1
111190007129,Connect,09.04.2024 16:26:11 da haqdor: -64810.3
021180059023,Connect,09.04.2024 16:26:11 da haqdor: -60425
111200650400,Connect,09.04.2024 16:26:11 da haqdor: -15145.92
111201045250,Disconnect,09.04.2024 16:26:11 da qarzdor: 76819.52
021190209516,Connect,09.04.2024 16:26:11 da haqdor: -22848.88
111200151800,Connect,09.04.2024 16:26:11 da haqdor: -46595.56
111210203813,Disconnect,09.04.2024 16:26:11 da qarzdor: 89105.27
111200954151,Connect,09.04.2024 16:26:12 da haqdor: -10751.12
111200981131,Connect,09.04.2024 16:26:12 da haqdor: -43204.24
111200711401,Connect,09.04.2024 16:26:12 da haqdor: -89041.45
111201086556,Disconnect,09.04.2024 16:26:12 da qarzdor: 212527.36
111200616840,Connect,09.04.2024 16:26:12 da haqdor: -35868.82
111200462940,Connect,09.04.2024 16:26:12 da haqdor: -74473.51
111200609440,Connect,09.04.2024 16:26:12 da haqdor: -37162.76
021190877292,Connect,09.04.2024 16:26:12 da haqdor: -16911.74
021191026817,Connect,09.04.2024 16:26:12 da haqdor: -71574.48
021190231753,Connect,09.04.2024 16:26:12 da haqdor: -4801.13
021190769804,Connect,09.04.2024 16:26:12 da haqdor: -47445.73
111200922268,Connect,09.04.2024 16:26:12 da haqdor: -318156.71
021190311746,Connect,09.04.2024 16:26:12 da haqdor: -262922.4
023198013171,Connect,09.04.2024 16:26:12 da haqdor: -58808.99
021190227653,Connect,09.04.2024 16:26:12 da haqdor: -31215
021211136657,Connect,09.04.2024 16:26:12 da haqdor: -54408.91
021190480428,Connect,09.04.2024 16:26:12 da haqdor: -101098.43
021198151259,Connect,09.04.2024 16:26:13 da haqdor: -18522.87
111210347697,Connect,09.04.2024 16:26:13 da haqdor: -67757.13
111200785132,Connect,09.04.2024 16:26:13 da haqdor: -74963.02
021190608463,Connect,09.04.2024 16:26:13 da haqdor: -44698.2
021218319344,Connect,09.04.2024 16:26:13 da haqdor: -16564.21
111200554645,Disconnect,09.04.2024 16:26:13 da qarzdor: 64848.87
111200627096,Connect,09.04.2024 16:26:13 da haqdor: -72489.11
111210281806,Disconnect,09.04.2024 16:26:13 da qarzdor: 121851.03
111201001410,Connect,09.04.2024 16:26:13 da haqdor: -35125.59
021190250838,Connect,09.04.2024 16:26:13 da haqdor: -49123.3
021190986203,Connect,09.04.2024 16:26:13 da haqdor: -40186.7
021190932964,Disconnect,09.04.2024 16:26:13 da qarzdor: 2024.38
021211127436,Connect,09.04.2024 16:26:13 da haqdor: -46778.07
111190002346,Connect,09.04.2024 16:26:13 da haqdor: -42125.45
111200390663,Connect,09.04.2024 16:26:13 da haqdor: -68249.2
111190076677,Connect,09.04.2024 16:26:13 da haqdor: -4950.8
021191004880,Connect,09.04.2024 16:26:13 da haqdor: -127814.32
111200525245,Connect,09.04.2024 16:26:13 da haqdor: -69304.59
111200680493,Connect,09.04.2024 16:26:13 da haqdor: -32798.53
021180016838,Connect,09.04.2024 16:26:14 da haqdor: -49493.71
021198028992,Connect,09.04.2024 16:26:14 da haqdor: -80717.01
121205115354,Disconnect,09.04.2024 16:26:14 da qarzdor: 2900.47
111190156463,Connect,09.04.2024 16:26:14 da haqdor: -99052.6
121205200099,Connect,09.04.2024 16:26:14 da haqdor: -42552.43
121205207595,Connect,09.04.2024 16:26:14 da haqdor: -1503.08
121205331762,Connect,09.04.2024 16:26:14 da haqdor: -73255.71
021199005205,Connect,09.04.2024 16:26:14 da haqdor: -69735.04
021180024824,Connect,09.04.2024 16:26:14 da haqdor: -24622.6
111190121350,Connect,09.04.2024 16:26:14 da haqdor: -9709.81
121205331619,Connect,09.04.2024 16:26:14 da haqdor: -100548.53
111200573525,Disconnect,09.04.2024 16:26:14 da qarzdor: 8634.42
121205464414,Connect,09.04.2024 16:26:14 da haqdor: -86890.27
121205379012,Connect,09.04.2024 16:26:14 da haqdor: -36440.25
EX-3017686,Connect,09.04.2024 16:26:15 da haqdor: -28969.98
111210612579,Disconnect,09.04.2024 16:26:15 da qarzdor: 10923.5
123200342504,Connect,09.04.2024 16:26:15 da haqdor: -43630.48
021191116415,Connect,09.04.2024 16:26:15 da haqdor: -40363.2
021221181772,Disconnect,09.04.2024 16:26:15 da qarzdor: 800914.51
121205747916,Connect,09.04.2024 16:26:15 da haqdor: -71132.42
111190062938,Disconnect,09.04.2024 16:26:15 da qarzdor: 207485.45
121205588594,Connect,09.04.2024 16:26:15 da haqdor: -221491.18
111200040981,Connect,09.04.2024 16:26:15 da haqdor: -127962.03
111190348329,Connect,09.04.2024 16:26:15 da haqdor: -21527.11
111190334418,Connect,09.04.2024 16:26:15 da haqdor: -1481.99
111190334571,Connect,09.04.2024 16:26:15 da haqdor: -70327.08
111190325843,Connect,09.04.2024 16:26:15 da haqdor: -88725.03
111200045033,Disconnect,09.04.2024 16:26:15 da qarzdor: 55130.95
EX-3448878,Connect,09.04.2024 16:26:15 da haqdor: -10563.85
111190039206,Connect,09.04.2024 16:26:15 da haqdor: -10309.49
121206392523,Connect,09.04.2024 16:26:16 da haqdor: -38562.2
111200591510,Disconnect,09.04.2024 16:26:16 da qarzdor: 34168.33
111210673181,Connect,09.04.2024 16:26:16 da haqdor: -20157.73
121206335882,Connect,09.04.2024 16:26:16 da haqdor: -16227.82
121206536869,Connect,09.04.2024 16:26:16 da haqdor: -25825
111190098664,Connect,09.04.2024 16:26:16 da haqdor: -128902.3
021211156706,Connect,09.04.2024 16:26:16 da haqdor: -10204.23
111200712330,Connect,09.04.2024 16:26:16 da haqdor: -67679.92
021180070187,Connect,09.04.2024 16:26:16 da haqdor: -35009.06
111230212312,Connect,09.04.2024 16:26:16 da haqdor: -5535.97
111220015312,Disconnect,09.04.2024 16:26:16 da qarzdor: 18483.11
121205482569,Connect,09.04.2024 16:26:16 da haqdor: -107961.26
021190893643,Connect,09.04.2024 16:26:16 da haqdor: -95207.66
111230203407,Disconnect,09.04.2024 16:26:16 da qarzdor: 549650.6
021180015978,Connect,09.04.2024 16:26:16 da haqdor: -38289.1
121206197810,Connect,09.04.2024 16:26:16 da haqdor: -20605.26
121206233903,Connect,09.04.2024 16:26:16 da haqdor: -58736.3
021190295283,Connect,09.04.2024 16:26:17 da haqdor: -13257.79
021190892810,Connect,09.04.2024 16:26:17 da haqdor: -53600.7
111200464673,Connect,09.04.2024 16:26:17 da haqdor: -17401.57
111200169059,Disconnect,09.04.2024 16:26:17 da qarzdor: 15930.16
121206061989,Connect,09.04.2024 16:26:17 da haqdor: -35667.21
111200709398,Connect,09.04.2024 16:26:17 da haqdor: -54606.38
021198011604,Connect,09.04.2024 16:26:17 da haqdor: -87046.35
111220040065,Disconnect,09.04.2024 16:26:17 da qarzdor: 75040
111220050935,Disconnect,09.04.2024 16:26:17 da qarzdor: 1611241.11
111190100538,Connect,09.04.2024 16:26:17 da haqdor: -3579.99
121205137262,Connect,09.04.2024 16:26:17 da haqdor: -10500
121206705843,Connect,09.04.2024 16:26:17 da haqdor: -91258.3
121206412475,Connect,09.04.2024 16:26:17 da haqdor: -4577.39
111220111565,Connect,09.04.2024 16:26:17 da haqdor: -53017
111210189903,Connect,09.04.2024 16:26:17 da haqdor: -70387.96
111210589932,Disconnect,09.04.2024 16:26:17 da qarzdor: 12491.31
111200526536,Disconnect,09.04.2024 16:26:18 da qarzdor: 28437.84
201920010100,Connect,09.04.2024 16:26:18 da haqdor: -15955.92
EX-3123311,Connect,09.04.2024 16:26:18 da haqdor: -41278.55
EX-2701720,Connect,09.04.2024 16:26:18 da haqdor: -19775.81
111190012861,Disconnect,09.04.2024 16:26:18 da qarzdor: 5296756.05
EX-3077359,Connect,09.04.2024 16:26:18 da haqdor: -66984.55
EX-2172539,Connect,09.04.2024 16:26:18 da haqdor: -7221.61
EX-3114687,Connect,09.04.2024 16:26:18 da haqdor: -147052.54
021211132210,Connect,09.04.2024 16:26:18 da haqdor: -82201.28
EX-2325462,Connect,09.04.2024 16:26:18 da haqdor: -75332.6
111210470234,Connect,09.04.2024 16:26:18 da haqdor: -11360
111190313100,Connect,09.04.2024 16:26:18 da haqdor: -34507.44
111200395020,Connect,09.04.2024 16:26:18 da haqdor: -43599
121206254365,Connect,09.04.2024 16:26:18 da haqdor: -17536.85
121205385181,Connect,09.04.2024 16:26:18 da haqdor: -17703.91
EX-2978260,Connect,09.04.2024 16:26:18 da haqdor: -47140.24
111190198532,Connect,09.04.2024 16:26:18 da haqdor: -101233.28
111210003435,Connect,09.04.2024 16:26:19 da haqdor: -41535.08
111220059959,Connect,09.04.2024 16:26:19 da haqdor: -50935
111210790798,Disconnect,09.04.2024 16:26:19 da qarzdor: 84041.07
EX-3337507,Connect,09.04.2024 16:26:19 da haqdor: -37813.9
201830001244,Connect,09.04.2024 16:26:19 da haqdor: -99485.7
111210367655,Connect,09.04.2024 16:26:19 da haqdor: -39398.74
121205938830,Connect,09.04.2024 16:26:19 da haqdor: -51367.84
201920003007,Connect,09.04.2024 16:26:19 da haqdor: -40495.41
EX-2556486,Connect,09.04.2024 16:26:19 da haqdor: -44392.22
111200651262,Connect,09.04.2024 16:26:19 da haqdor: -68125.83
121205589935,Disconnect,09.04.2024 16:26:19 da qarzdor: 206
111200411015,Connect,09.04.2024 16:26:19 da haqdor: -31096.81
EX-2428624,Connect,09.04.2024 16:26:19 da haqdor: -88777.02
EX-2227356,Connect,09.04.2024 16:26:19 da haqdor: -17568.78
111200220592,Disconnect,09.04.2024 16:26:19 da qarzdor: 3767913.48
EX-3173694,Disconnect,09.04.2024 16:26:20 da qarzdor: 1431233.3
111210753649,Disconnect,09.04.2024 16:26:20 da qarzdor: 9.18
EX-3568441,Disconnect,09.04.2024 16:26:20 da qarzdor: 1462.55
111190286071,Disconnect,09.04.2024 16:26:20 da qarzdor: 246026.72
EX-3591690,Connect,09.04.2024 16:26:20 da haqdor: -114901.6
111200004096,Connect,09.04.2024 16:26:20 da haqdor: -46125.35
111200056415,Connect,09.04.2024 16:26:20 da haqdor: -15930.6
EX-3183440,Connect,09.04.2024 16:26:20 da haqdor: -65150.84
EX-2533783,Connect,09.04.2024 16:26:20 da haqdor: -24463
111210468710,Disconnect,09.04.2024 16:26:20 da qarzdor: 6856.1
EX-2831493,Connect,09.04.2024 16:26:20 da haqdor: -11087.89
121206927714,Connect,09.04.2024 16:26:20 da haqdor: -100329.9
EX-2531710,Connect,09.04.2024 16:26:20 da haqdor: -30583.83
121205255734,Connect,09.04.2024 16:26:20 da haqdor: -3197.1
EX-2649922,Connect,09.04.2024 16:26:21 da haqdor: -24964.38
111190055863,Disconnect,09.04.2024 16:26:21 da qarzdor: 253209.32
111210026958,Disconnect,09.04.2024 16:26:21 da qarzdor: 231454.79
EX-2177195,Connect,09.04.2024 16:26:21 da haqdor: -19473.89
201830009361,Disconnect,09.04.2024 16:26:21 da qarzdor: 3930031.89
111190218990,Connect,09.04.2024 16:26:21 da haqdor: -126723.37
EX-2506651,Connect,09.04.2024 16:26:21 da haqdor: -12373.36
111190061103,Disconnect,09.04.2024 16:26:21 da qarzdor: 59294.65
121205739954,Connect,09.04.2024 16:26:21 da haqdor: -7715.41
EX-2514514,Connect,09.04.2024 16:26:21 da haqdor: -189.09
021190317350,Connect,09.04.2024 16:26:21 da haqdor: -192457.14
121206537852,Connect,09.04.2024 16:26:21 da haqdor: -78433.23
111200848930,Disconnect,09.04.2024 16:26:22 da qarzdor: 1962311.98
111200512970,Connect,09.04.2024 16:26:22 da haqdor: -31575.55
121206789380,Connect,09.04.2024 16:26:22 da haqdor: -16921.27
EX-3405969,Connect,09.04.2024 16:26:22 da haqdor: -30956.08
111220141753,Disconnect,09.04.2024 16:26:22 da qarzdor: 212062.72
121205477305,Connect,09.04.2024 16:26:22 da haqdor: -158690.63
111200252438,Connect,09.04.2024 16:26:22 da haqdor: -37078.91
111210017355,Connect,09.04.2024 16:26:22 da haqdor: -66697.65
111190050685,Disconnect,09.04.2024 16:26:22 da qarzdor: 2342075.75
111190083822,Disconnect,09.04.2024 16:26:22 da qarzdor: 383878.74
121205315003,Connect,09.04.2024 16:26:22 da haqdor: -3228.43
111210018747,Disconnect,09.04.2024 16:26:22 da qarzdor: 4358.5
021190579961,Connect,09.04.2024 16:26:22 da haqdor: -13169.85
111210654294,Disconnect,09.04.2024 16:26:22 da qarzdor: 389577.03
121205097062,Connect,09.04.2024 16:26:22 da haqdor: -5805.6
111210704116,Disconnect,09.04.2024 16:26:23 da qarzdor: 163971.88
121205022337,Connect,09.04.2024 16:26:23 da haqdor: -16632.32
021180054233,Disconnect,09.04.2024 16:26:23 da qarzdor: 9146.41
121206515761,Connect,09.04.2024 16:26:23 da haqdor: -98195
121206193798,Connect,09.04.2024 16:26:23 da haqdor: -36027.1
EX-3609298,Connect,09.04.2024 16:26:23 da haqdor: -7673.82
111220020271,Connect,09.04.2024 16:26:23 da haqdor: -39067.89
021190703027,Disconnect,09.04.2024 16:26:23 da qarzdor: 5417.56
111210312879,Connect,09.04.2024 16:26:23 da haqdor: -25855.6
EX-3609136,Connect,09.04.2024 16:26:23 da haqdor: -6584.01
111200669829,Disconnect,09.04.2024 16:26:23 da qarzdor: 262414.45
111190071375,Disconnect,09.04.2024 16:26:23 da qarzdor: 645413.63
EX-2692286,Disconnect,09.04.2024 16:26:23 da qarzdor: 8885.31
121205089580,Connect,09.04.2024 16:26:23 da haqdor: -98232.58
021190930595,Connect,09.04.2024 16:26:23 da haqdor: -21591.6
021190266389,Connect,09.04.2024 16:26:23 da haqdor: -8256.61
111210770821,Disconnect,09.04.2024 16:26:24 da qarzdor: 21691.88
111200585589,Disconnect,09.04.2024 16:26:24 da qarzdor: 88604.88
121206827156,Connect,09.04.2024 16:26:24 da haqdor: -5796.55
EX-3242683,Connect,09.04.2024 16:26:24 da haqdor: -14756.67
EX-3580183,Disconnect,09.04.2024 16:26:24 da qarzdor: 512613.38
111190348641,Disconnect,09.04.2024 16:26:24 da qarzdor: 589.93
EX-3566446,Disconnect,09.04.2024 16:26:24 da qarzdor: 2461821.03
EX-3439984,Connect,09.04.2024 16:26:24 da haqdor: -65880.13
111190346240,Connect,09.04.2024 16:26:25 da haqdor: -3510.15
111200302790,Disconnect,09.04.2024 16:26:25 da qarzdor: 8946.41
EX-3470441,Connect,09.04.2024 16:26:25 da haqdor: -61995.11
111200063146,Connect,09.04.2024 16:26:25 da haqdor: -49828.01
121205711883,Connect,09.04.2024 16:26:25 da haqdor: -5919.36
021218361549,Connect,09.04.2024 16:26:25 da haqdor: -95200.71
021190224308,Connect,09.04.2024 16:26:25 da haqdor: -63704.68
EX-2575555,Connect,09.04.2024 16:26:25 da haqdor: -14527.09
EX-3589039,Connect,09.04.2024 16:26:25 da haqdor: -4683.9
EX-2293803,Connect,09.04.2024 16:26:25 da haqdor: -36200
EX-3234957,Connect,09.04.2024 16:26:25 da haqdor: -32157.09
111190404287,Connect,09.04.2024 16:26:25 da haqdor: -47482.09
111200453901,Disconnect,09.04.2024 16:26:26 da qarzdor: 265037.9
EX-2391731,Connect,09.04.2024 16:26:26 da haqdor: -181598.7
111190415393,Connect,09.04.2024 16:26:26 da haqdor: -26629.55
EX-3183072,Connect,09.04.2024 16:26:26 da haqdor: -60805.59
EX-3363423,Connect,09.04.2024 16:26:26 da haqdor: -22647.35
111200774654,Connect,09.04.2024 16:26:26 da haqdor: -54269.1
EX-3077646,Connect,09.04.2024 16:26:26 da haqdor: -54191.35
111190022593,Connect,09.04.2024 16:26:26 da haqdor: -14459.96
111210694979,Connect,09.04.2024 16:26:26 da haqdor: -37210.11
121205426774,Connect,09.04.2024 16:26:26 da haqdor: -42259.12
021190198932,Connect,09.04.2024 16:26:26 da haqdor: -17945.8
111200397213,Disconnect,09.04.2024 16:26:26 da qarzdor: 109610.35
EX-2582995,Connect,09.04.2024 16:26:27 da haqdor: -49753.64
111210487263,Disconnect,09.04.2024 16:26:27 da qarzdor: 444641.38
121206410439,Connect,09.04.2024 16:26:27 da haqdor: -99240.31
021190285144,Connect,09.04.2024 16:26:27 da haqdor: -78868.44
111210159361,Connect,09.04.2024 16:26:27 da haqdor: -34083.74
121205294605,Connect,09.04.2024 16:26:27 da haqdor: -55094.87
201830003872,Connect,09.04.2024 16:26:27 da haqdor: -79170.5
121206317637,Connect,09.04.2024 16:26:27 da haqdor: -15692.51
EX-3379267,Connect,09.04.2024 16:26:27 da haqdor: -59942.57
111210451811,Disconnect,09.04.2024 16:26:27 da qarzdor: 4193346.5
EX-3590557,Disconnect,09.04.2024 16:26:27 da qarzdor: 12866543.3
EX-3387331,Connect,09.04.2024 16:26:27 da haqdor: -73936.97
EX-177652,Disconnect,09.04.2024 16:26:27 da qarzdor: 12964.89
124200350222,Disconnect,09.04.2024 16:26:27 da qarzdor: 223024.58
EX-3393120,Disconnect,09.04.2024 16:26:27 da qarzdor: 688830.53
EX-3567834,Connect,09.04.2024 16:26:28 da haqdor: -18329.26
111200305115,Disconnect,09.04.2024 16:26:28 da qarzdor: 11345
111200112585,Connect,09.04.2024 16:26:28 da haqdor: -25725.98
111200186605,Connect,09.04.2024 16:26:28 da haqdor: -3324.24
111200377498,Connect,09.04.2024 16:26:28 da haqdor: -85355.74
111200004031,Connect,09.04.2024 16:26:28 da haqdor: -29248.25
111200367887,Connect,09.04.2024 16:26:28 da haqdor: -30885
121206097374,Connect,09.04.2024 16:26:28 da haqdor: -24282.18
111220030563,Disconnect,09.04.2024 16:26:28 da qarzdor: 1079872.01
111200211697,Disconnect,09.04.2024 16:26:28 da qarzdor: 34006.93
121205430849,Connect,09.04.2024 16:26:28 da haqdor: -182171.7
121206275832,Connect,09.04.2024 16:26:28 da haqdor: -54914.03
EX-3594540,Disconnect,09.04.2024 16:26:28 da qarzdor: 306033.97
111210081438,Disconnect,09.04.2024 16:26:28 da qarzdor: 47193.02
021211164852,Connect,09.04.2024 16:26:28 da haqdor: -107065.65
EX-2288161,Connect,09.04.2024 16:26:28 da haqdor: -4456.99
EX-2535019,Connect,09.04.2024 16:26:29 da haqdor: -13695
121206567820,Connect,09.04.2024 16:26:29 da haqdor: -139625
021190901616,Connect,09.04.2024 16:26:29 da haqdor: -78126.95
EX-2169225,Connect,09.04.2024 16:26:29 da haqdor: -58219.36
EX-2162523,Connect,09.04.2024 16:26:29 da haqdor: -96311.4
111210117288,Disconnect,09.04.2024 16:26:29 da qarzdor: 1643.99
121206492951,Connect,09.04.2024 16:26:29 da haqdor: -15485.46
021190878690,Connect,09.04.2024 16:26:29 da haqdor: -8311.8
EX-2559644,Connect,09.04.2024 16:26:29 da haqdor: -72851.03
111220122588,Connect,09.04.2024 16:26:29 da haqdor: -55657.44
021190970436,Connect,09.04.2024 16:26:29 da haqdor: -46429.65
021191007228,Connect,09.04.2024 16:26:29 da haqdor: -45968.86
021230057054,Disconnect,09.04.2024 16:26:29 da qarzdor: 2408856.67
111190344548,Connect,09.04.2024 16:26:29 da haqdor: -17048.87
EX-179546,Disconnect,09.04.2024 16:26:29 da qarzdor: 799334.24
111210849173,Connect,09.04.2024 16:26:29 da haqdor: -98694.85
EX-3595539,Disconnect,09.04.2024 16:26:29 da qarzdor: 1324697.22
121206152787,Connect,09.04.2024 16:26:30 da haqdor: -65455.6
111200030155,Connect,09.04.2024 16:26:30 da haqdor: -46778.17
EX-3469036,Connect,09.04.2024 16:26:30 da haqdor: -106804.64
111200309437,Disconnect,09.04.2024 16:26:30 da qarzdor: 393913.73
111200109436,Connect,09.04.2024 16:26:30 da haqdor: -28785.51
111200219494,Connect,09.04.2024 16:26:30 da haqdor: -137063.77
111200382415,Connect,09.04.2024 16:26:30 da haqdor: -51819.71
111200281993,Connect,09.04.2024 16:26:30 da haqdor: -50588.01
111200319378,Disconnect,09.04.2024 16:26:30 da qarzdor: 1633.85
111200375842,Connect,09.04.2024 16:26:30 da haqdor: -17951.27
111200111452,Connect,09.04.2024 16:26:30 da haqdor: -82885.5
111200253625,Connect,09.04.2024 16:26:30 da haqdor: -52847.14
111200565489,Connect,09.04.2024 16:26:30 da haqdor: -96568.22
111200266191,Disconnect,09.04.2024 16:26:31 da qarzdor: 299287.44
