METER_NO,TASK,REASON
201840012554,Disconnect,16.04.2024 17:30:17 da qarzdor: 19949.68
021190537767,Connect,16.04.2024 17:30:17 da haqdor: -32125.51
021190691310,Disconnect,16.04.2024 17:30:17 da qarzdor: 1464.07
111201062738,Connect,16.04.2024 17:30:17 da haqdor: -1333.52
EX-3174092,Disconnect,16.04.2024 17:30:17 da qarzdor: 17263.83
111200901052,Connect,16.04.2024 17:30:18 da haqdor: -125853.32
111230259446,Disconnect,16.04.2024 17:30:18 da qarzdor: 0
021190322789,Disconnect,16.04.2024 17:30:18 da qarzdor: 12972.39
021191055856,Connect,16.04.2024 17:30:18 da haqdor: -200485.2
021191018134,Connect,16.04.2024 17:30:18 da haqdor: -3718.88
021230007798,Disconnect,16.04.2024 17:30:18 da qarzdor: 0
021190278342,Connect,16.04.2024 17:30:18 da haqdor: -35701.97
021198143990,Connect,16.04.2024 17:30:18 da haqdor: -28318.75
021190436069,Connect,16.04.2024 17:30:18 da haqdor: -24397.4
021190353052,Connect,16.04.2024 17:30:18 da haqdor: -3048.92
111200799433,Connect,16.04.2024 17:30:18 da haqdor: -134650.09
021190530180,Connect,16.04.2024 17:30:18 da haqdor: -3124.21
201820031397,Disconnect,16.04.2024 17:30:18 da qarzdor: 346.06
201820016291,Disconnect,16.04.2024 17:30:18 da qarzdor: 191.17
201820045789,Disconnect,16.04.2024 17:30:18 da qarzdor: 338.99
111220122517,Connect,16.04.2024 17:30:18 da haqdor: -12881.45
111200400569,Disconnect,16.04.2024 17:30:18 da qarzdor: 275702.5
111230274674,Connect,16.04.2024 17:30:18 da haqdor: -167130
EX-3598487,Disconnect,16.04.2024 17:30:18 da qarzdor: 31492.77
111210032267,Connect,16.04.2024 17:30:18 da haqdor: -8073.32
111200966057,Connect,16.04.2024 17:30:18 da haqdor: -56846.73
111210321239,Disconnect,16.04.2024 17:30:18 da qarzdor: 0
021190687957,Connect,16.04.2024 17:30:19 da haqdor: -2515.89
021230311751,Connect,16.04.2024 17:30:19 da haqdor: -4754.35
021208309016,Disconnect,16.04.2024 17:30:19 da qarzdor: 0
111220086393,Disconnect,16.04.2024 17:30:19 da qarzdor: 2190.39
021190410722,Connect,16.04.2024 17:30:19 da haqdor: -1308.1
111210472465,Disconnect,16.04.2024 17:30:19 da qarzdor: 47261.44
021190544061,Connect,16.04.2024 17:30:19 da haqdor: -1796.23
021190343342,Connect,16.04.2024 17:30:19 da haqdor: -101182.64
201910000793,Disconnect,16.04.2024 17:30:19 da qarzdor: 4725.51
111230245730,Disconnect,16.04.2024 17:30:19 da qarzdor: 245.11
201820022749,Disconnect,16.04.2024 17:30:19 da qarzdor: 22252.59
201840020020,Disconnect,16.04.2024 17:30:19 da qarzdor: 118730.16
021180142792,Connect,16.04.2024 17:30:19 da haqdor: -21481.91
201840022934,Disconnect,16.04.2024 17:30:19 da qarzdor: 5366.33
021198073183,Connect,16.04.2024 17:30:19 da haqdor: -32295.2
021180141998,Connect,16.04.2024 17:30:19 da haqdor: -40805.9
021198272148,Disconnect,16.04.2024 17:30:19 da qarzdor: 3985729.13
021190413483,Disconnect,16.04.2024 17:30:20 da qarzdor: 4809838.03
111210409581,Connect,16.04.2024 17:30:20 da haqdor: -7278.59
201820012258,Disconnect,16.04.2024 17:30:20 da qarzdor: 3049787.57
021180046791,Connect,16.04.2024 17:30:20 da haqdor: -33575.5
021160000429,Connect,16.04.2024 17:30:20 da haqdor: -33669.69
111200672477,Connect,16.04.2024 17:30:20 da haqdor: -258215.93
111190415493,Disconnect,16.04.2024 17:30:20 da qarzdor: 75429.02
111190050183,Connect,16.04.2024 17:30:20 da haqdor: -188180.34
111190049956,Disconnect,16.04.2024 17:30:20 da qarzdor: 226596.62
111210855196,Connect,16.04.2024 17:30:20 da haqdor: -111286
021190409764,Connect,16.04.2024 17:30:20 da haqdor: -70337.76
111200655799,Disconnect,16.04.2024 17:30:20 da qarzdor: 11.29
111210853560,Connect,16.04.2024 17:30:20 da haqdor: -12879.26
021180133035,Connect,16.04.2024 17:30:20 da haqdor: -33727.29
021230312797,Disconnect,16.04.2024 17:30:20 da qarzdor: 7890.37
021190444340,Connect,16.04.2024 17:30:20 da haqdor: -2512.58
021191055295,Disconnect,16.04.2024 17:30:20 da qarzdor: 1217904.02
111220118848,Disconnect,16.04.2024 17:30:20 da qarzdor: 9776.02
202210002691,Disconnect,16.04.2024 17:30:21 da qarzdor: 3882793.98
201820035349,Disconnect,16.04.2024 17:30:21 da qarzdor: 4391952.86
021180145243,Disconnect,16.04.2024 17:30:21 da qarzdor: 377906.15
111200383891,Connect,16.04.2024 17:30:21 da haqdor: -104954.34
021190988960,Disconnect,16.04.2024 17:30:21 da qarzdor: 3632.24
111200277056,Disconnect,16.04.2024 17:30:21 da qarzdor: 141687
EX-3589324,Disconnect,16.04.2024 17:30:21 da qarzdor: 4180748.65
111200964641,Connect,16.04.2024 17:30:21 da haqdor: -92202.02
021191017565,Connect,16.04.2024 17:30:21 da haqdor: -1313.96
121206572568,Disconnect,16.04.2024 17:30:21 da qarzdor: 1135166.66
202210001045,Disconnect,16.04.2024 17:30:21 da qarzdor: 40655.49
021190556384,Disconnect,16.04.2024 17:30:21 da qarzdor: 124013.44
021190677575,Connect,16.04.2024 17:30:21 da haqdor: -20010.12
021190716584,Disconnect,16.04.2024 17:30:21 da qarzdor: 1659754.19
021218386497,Connect,16.04.2024 17:30:21 da haqdor: -142825.54
021191053045,Disconnect,16.04.2024 17:30:21 da qarzdor: 45530.21
021191017949,Disconnect,16.04.2024 17:30:21 da qarzdor: 82967.78
121205587433,Disconnect,16.04.2024 17:30:21 da qarzdor: 1230.72
021191116196,Connect,16.04.2024 17:30:22 da haqdor: -49813.21
111230252753,Disconnect,16.04.2024 17:30:22 da qarzdor: 590
111220143464,Disconnect,16.04.2024 17:30:22 da qarzdor: 20468.06
111230262116,Disconnect,16.04.2024 17:30:22 da qarzdor: 7965
021190823595,Disconnect,16.04.2024 17:30:22 da qarzdor: 1614117.07
021190555869,Connect,16.04.2024 17:30:22 da haqdor: -17969.6
111230256478,Disconnect,16.04.2024 17:30:22 da qarzdor: 1770
111230259324,Disconnect,16.04.2024 17:30:22 da qarzdor: 590
021230313035,Connect,16.04.2024 17:30:22 da haqdor: -1270.43
EX-173856,Disconnect,16.04.2024 17:30:22 da qarzdor: 223060.78
111220069453,Connect,16.04.2024 17:30:22 da haqdor: -5469.81
021191054355,Connect,16.04.2024 17:30:22 da haqdor: -2000
111200422249,Connect,16.04.2024 17:30:22 da haqdor: -163574
111220031675,Connect,16.04.2024 17:30:22 da haqdor: -68958.25
021160013697,Disconnect,16.04.2024 17:30:22 da qarzdor: 23851.57
111230206860,Disconnect,16.04.2024 17:30:22 da qarzdor: 86217.72
201910028886,Disconnect,16.04.2024 17:30:22 da qarzdor: 76552.45
021190345888,Disconnect,16.04.2024 17:30:22 da qarzdor: 18280.87
111220197663,Disconnect,16.04.2024 17:30:22 da qarzdor: 0
111190402885,Connect,16.04.2024 17:30:22 da haqdor: -12268.77
021180047704,Connect,16.04.2024 17:30:22 da haqdor: -113280.4
021198074620,Connect,16.04.2024 17:30:22 da haqdor: -51417.6
021190411496,Connect,16.04.2024 17:30:23 da haqdor: -40320
111210199118,Disconnect,16.04.2024 17:30:23 da qarzdor: 4457068.24
021190557479,Disconnect,16.04.2024 17:30:23 da qarzdor: 7463.02
021190820401,Connect,16.04.2024 17:30:23 da haqdor: -3775
111230261054,Disconnect,16.04.2024 17:30:23 da qarzdor: 0
021190244299,Connect,16.04.2024 17:30:23 da haqdor: -4474.84
201840013733,Disconnect,16.04.2024 17:30:23 da qarzdor: 176201.46
111200585589,Connect,16.04.2024 17:30:23 da haqdor: -18900.12
021198070820,Disconnect,16.04.2024 17:30:23 da qarzdor: 2435
021180136524,Disconnect,16.04.2024 17:30:23 da qarzdor: 1431096.8
021191056396,Disconnect,16.04.2024 17:30:23 da qarzdor: 433623.71
021191047034,Disconnect,16.04.2024 17:30:23 da qarzdor: 14813.11
111200291129,Disconnect,16.04.2024 17:30:23 da qarzdor: 988718.59
111190049587,Connect,16.04.2024 17:30:23 da haqdor: -186055.53
021180046258,Disconnect,16.04.2024 17:30:23 da qarzdor: 2664.5
021191049071,Connect,16.04.2024 17:30:23 da haqdor: -3719.3
111230263953,Disconnect,16.04.2024 17:30:23 da qarzdor: 590
111220135213,Disconnect,16.04.2024 17:30:23 da qarzdor: 0
111210154988,Connect,16.04.2024 17:30:23 da haqdor: -4275.47
EX-3141169,Connect,16.04.2024 17:30:23 da haqdor: -45768.14
EX-3591498,Connect,16.04.2024 17:30:24 da haqdor: -27417.04
111190346819,Disconnect,16.04.2024 17:30:24 da qarzdor: 12638.12
111210852617,Connect,16.04.2024 17:30:24 da haqdor: -132355.03
201910029012,Disconnect,16.04.2024 17:30:24 da qarzdor: 325785.42
021190529592,Connect,16.04.2024 17:30:24 da haqdor: -20840.83
201920043104,Disconnect,16.04.2024 17:30:24 da qarzdor: 226983.79
021198152235,Connect,16.04.2024 17:30:24 da haqdor: -2544.61
111220126668,Disconnect,16.04.2024 17:30:24 da qarzdor: 261075
021180042739,Connect,16.04.2024 17:30:24 da haqdor: -7605.6
021190404778,Connect,16.04.2024 17:30:24 da haqdor: -81656.5
111230260816,Disconnect,16.04.2024 17:30:24 da qarzdor: 0
021160013199,Connect,16.04.2024 17:30:24 da haqdor: -22580.84
111230242490,Disconnect,16.04.2024 17:30:24 da qarzdor: 3517
021190404907,Connect,16.04.2024 17:30:24 da haqdor: -48553.37
021190541765,Disconnect,16.04.2024 17:30:24 da qarzdor: 1772830
021218382724,Connect,16.04.2024 17:30:24 da haqdor: -27475.88
021190408125,Connect,16.04.2024 17:30:24 da haqdor: -4873.29
111220104783,Disconnect,16.04.2024 17:30:24 da qarzdor: 5402.64
EX-3579057,Disconnect,16.04.2024 17:30:24 da qarzdor: 17830.01
111210279652,Connect,16.04.2024 17:30:24 da haqdor: -31277.55
021230047915,Disconnect,16.04.2024 17:30:24 da qarzdor: 274984.84
021180048257,Disconnect,16.04.2024 17:30:24 da qarzdor: 164199.38
111220023488,Disconnect,16.04.2024 17:30:25 da qarzdor: 225
201910006016,Connect,16.04.2024 17:30:25 da haqdor: -9995.01
111200798683,Connect,16.04.2024 17:30:25 da haqdor: -99463.88
111230257869,Disconnect,16.04.2024 17:30:25 da qarzdor: 0
111220026850,Disconnect,16.04.2024 17:30:25 da qarzdor: 8260
021198071931,Connect,16.04.2024 17:30:25 da haqdor: -4243.36
111220008376,Disconnect,16.04.2024 17:30:25 da qarzdor: 0
201920057527,Connect,16.04.2024 17:30:25 da haqdor: -16294.44
201910019321,Disconnect,16.04.2024 17:30:25 da qarzdor: 2247904.78
111220002218,Disconnect,16.04.2024 17:30:25 da qarzdor: 12685
111190054799,Disconnect,16.04.2024 17:30:25 da qarzdor: 17464274.41
111200968852,Connect,16.04.2024 17:30:25 da haqdor: -2922.48
111200456124,Disconnect,16.04.2024 17:30:25 da qarzdor: 0
021180129248,Disconnect,16.04.2024 17:30:25 da qarzdor: 6031341.54
EX-3566424,Disconnect,16.04.2024 17:30:25 da qarzdor: 2992678.98
021190411648,Connect,16.04.2024 17:30:25 da haqdor: -3886.07
111220086278,Disconnect,16.04.2024 17:30:25 da qarzdor: 8015.48
111210470815,Connect,16.04.2024 17:30:25 da haqdor: -108367.38
021190543733,Connect,16.04.2024 17:30:25 da haqdor: -33123.9
021190345499,Connect,16.04.2024 17:30:26 da haqdor: -31229.04
201910017000,Disconnect,16.04.2024 17:30:26 da qarzdor: 199356.25
021198067229,Connect,16.04.2024 17:30:26 da haqdor: -2116.98
111210371546,Connect,16.04.2024 17:30:26 da haqdor: -8860.1
021190348197,Connect,16.04.2024 17:30:26 da haqdor: -2796.62
111190097034,Disconnect,16.04.2024 17:30:26 da qarzdor: 18908.02
201920059312,Disconnect,16.04.2024 17:30:26 da qarzdor: 250610.67
111220181884,Disconnect,16.04.2024 17:30:26 da qarzdor: 0
111200665831,Disconnect,16.04.2024 17:30:26 da qarzdor: 1764.8
111190056491,Connect,16.04.2024 17:30:26 da haqdor: -71793.97
021190327773,Connect,16.04.2024 17:30:26 da haqdor: -51562.65
111210030482,Disconnect,16.04.2024 17:30:26 da qarzdor: 30984.37
201920063571,Disconnect,16.04.2024 17:30:26 da qarzdor: 3032.1
111190140829,Connect,16.04.2024 17:30:26 da haqdor: -34282.29
201920048761,Disconnect,16.04.2024 17:30:27 da qarzdor: 222593.84
111190077608,Disconnect,16.04.2024 17:30:27 da qarzdor: 395546.13
021190527791,Connect,16.04.2024 17:30:27 da haqdor: -16713.41
023198011800,Disconnect,16.04.2024 17:30:27 da qarzdor: 2396579.56
111230259663,Disconnect,16.04.2024 17:30:27 da qarzdor: 0
111230266720,Disconnect,16.04.2024 17:30:27 da qarzdor: 1475
111230258390,Disconnect,16.04.2024 17:30:27 da qarzdor: 0
021190351460,Disconnect,16.04.2024 17:30:27 da qarzdor: 95119.49
021190711116,Connect,16.04.2024 17:30:27 da haqdor: -4170.61
121205364040,Disconnect,16.04.2024 17:30:27 da qarzdor: 1733.43
021198092571,Disconnect,16.04.2024 17:30:27 da qarzdor: 716652.29
021190354575,Disconnect,16.04.2024 17:30:27 da qarzdor: 1016.57
021198034566,Connect,16.04.2024 17:30:27 da haqdor: -27381.15
021198091215,Connect,16.04.2024 17:30:27 da haqdor: -31387.65
111230268889,Disconnect,16.04.2024 17:30:27 da qarzdor: 0
EX-3596371,Disconnect,16.04.2024 17:30:27 da qarzdor: 2287256.36
111210518017,Connect,16.04.2024 17:30:27 da haqdor: -15435
111220050227,Disconnect,16.04.2024 17:30:27 da qarzdor: 221885.17
111210652790,Connect,16.04.2024 17:30:27 da haqdor: -9225.94
111220162693,Disconnect,16.04.2024 17:30:27 da qarzdor: 0
113230186244,Disconnect,16.04.2024 17:30:27 da qarzdor: 2171.34
111190274455,Disconnect,16.04.2024 17:30:27 da qarzdor: 38427.66
021190279408,Disconnect,16.04.2024 17:30:27 da qarzdor: 61777.24
111201064607,Connect,16.04.2024 17:30:28 da haqdor: -122511.7
111220109313,Disconnect,16.04.2024 17:30:28 da qarzdor: 0
111220052434,Disconnect,16.04.2024 17:30:28 da qarzdor: 0
021180048630,Connect,16.04.2024 17:30:28 da haqdor: -29178.57
021198090883,Connect,16.04.2024 17:30:28 da haqdor: -54326.53
021190528997,Disconnect,16.04.2024 17:30:28 da qarzdor: 5376.53
111200764320,Connect,16.04.2024 17:30:28 da haqdor: -39492.16
021230312760,Disconnect,16.04.2024 17:30:28 da qarzdor: 46030.12
021190279855,Disconnect,16.04.2024 17:30:28 da qarzdor: 556628.94
111210830339,Disconnect,16.04.2024 17:30:28 da qarzdor: 2468.44
021190243858,Connect,16.04.2024 17:30:28 da haqdor: -3508.53
111220105342,Disconnect,16.04.2024 17:30:28 da qarzdor: 0
021190243450,Connect,16.04.2024 17:30:28 da haqdor: -32063.89
021190407678,Connect,16.04.2024 17:30:28 da haqdor: -17880.9
021190328484,Disconnect,16.04.2024 17:30:28 da qarzdor: 3744837.97
021190683104,Connect,16.04.2024 17:30:28 da haqdor: -13458.24
021221200089,Disconnect,16.04.2024 17:30:28 da qarzdor: 785630
201820033859,Disconnect,16.04.2024 17:30:28 da qarzdor: 57951.9
021190405647,Connect,16.04.2024 17:30:28 da haqdor: -32227.8
023190003644,Connect,16.04.2024 17:30:28 da haqdor: -426.52
121205457872,Disconnect,16.04.2024 17:30:28 da qarzdor: 3278.39
EX-3474917,Disconnect,16.04.2024 17:30:28 da qarzdor: 589.85
021190306382,Connect,16.04.2024 17:30:29 da haqdor: -99642.51
021190392669,Connect,16.04.2024 17:30:29 da haqdor: -45069.9
111201006815,Connect,16.04.2024 17:30:29 da haqdor: -19124.03
021190526834,Disconnect,16.04.2024 17:30:29 da qarzdor: 1435.2
021211130915,Disconnect,16.04.2024 17:30:29 da qarzdor: 1994.37
111210144190,Disconnect,16.04.2024 17:30:29 da qarzdor: 474064.84
121206795597,Disconnect,16.04.2024 17:30:29 da qarzdor: 982.3
111200798660,Connect,16.04.2024 17:30:29 da haqdor: -82362.49
111210093783,Connect,16.04.2024 17:30:29 da haqdor: -59624.7
021191019780,Disconnect,16.04.2024 17:30:29 da qarzdor: 5292.54
021190325948,Disconnect,16.04.2024 17:30:29 da qarzdor: 622731.32
111210471368,Connect,16.04.2024 17:30:29 da haqdor: -61502.29
121205349126,Disconnect,16.04.2024 17:30:29 da qarzdor: 2078.98
121205271599,Disconnect,16.04.2024 17:30:29 da qarzdor: 617.06
111210461339,Disconnect,16.04.2024 17:30:29 da qarzdor: 24977.65
111210426574,Connect,16.04.2024 17:30:29 da haqdor: -7923.23
021190822786,Disconnect,16.04.2024 17:30:29 da qarzdor: 7634333.29
111190098334,Disconnect,16.04.2024 17:30:29 da qarzdor: 318589.04
021190352901,Disconnect,16.04.2024 17:30:30 da qarzdor: 129825.42
111210874142,Connect,16.04.2024 17:30:30 da haqdor: -9190.13
111210869692,Connect,16.04.2024 17:30:30 da haqdor: -3565
111210102727,Connect,16.04.2024 17:30:30 da haqdor: -7449.45
111200982878,Connect,16.04.2024 17:30:30 da haqdor: -8618.8
111220160308,Disconnect,16.04.2024 17:30:30 da qarzdor: 38377.22
EX-2807848,Connect,16.04.2024 17:30:30 da haqdor: -152662.98
111190046643,Disconnect,16.04.2024 17:30:30 da qarzdor: 164157.47
121205736293,Disconnect,16.04.2024 17:30:30 da qarzdor: 7.8
111210693174,Disconnect,16.04.2024 17:30:30 da qarzdor: 193858.28
111210074102,Connect,16.04.2024 17:30:30 da haqdor: -44581.22
201840013770,Disconnect,16.04.2024 17:30:30 da qarzdor: 31000
201820037032,Disconnect,16.04.2024 17:30:30 da qarzdor: 295
111210877012,Disconnect,16.04.2024 17:30:30 da qarzdor: 131246.91
111200277097,Connect,16.04.2024 17:30:30 da haqdor: -85538.89
111210360195,Connect,16.04.2024 17:30:30 da haqdor: -9786.95
EX-3568453,Connect,16.04.2024 17:30:30 da haqdor: -203272.93
021198085991,Connect,16.04.2024 17:30:31 da haqdor: -3823.3
111210103368,Connect,16.04.2024 17:30:31 da haqdor: -74566.25
111200760202,Connect,16.04.2024 17:30:31 da haqdor: -2167.96
023190042823,Connect,16.04.2024 17:30:31 da haqdor: -64881.06
111210363962,Disconnect,16.04.2024 17:30:31 da qarzdor: 127164.68
111190017532,Disconnect,16.04.2024 17:30:31 da qarzdor: 307.7
121206719823,Disconnect,16.04.2024 17:30:31 da qarzdor: 203375.03
111200159892,Disconnect,16.04.2024 17:30:31 da qarzdor: 41929.37
021198113376,Disconnect,16.04.2024 17:30:31 da qarzdor: 462.3
EX-2361551,Disconnect,16.04.2024 17:30:31 da qarzdor: 5378.8
121206797563,Connect,16.04.2024 17:30:31 da haqdor: -45001.5
021221195801,Connect,16.04.2024 17:30:31 da haqdor: -53104.64
111230207590,Disconnect,16.04.2024 17:30:31 da qarzdor: 0
021191016122,Connect,16.04.2024 17:30:31 da haqdor: -2555
111200797335,Connect,16.04.2024 17:30:31 da haqdor: -2705.15
111210226986,Connect,16.04.2024 17:30:31 da haqdor: -8568.53
111200757902,Connect,16.04.2024 17:30:31 da haqdor: -27573.77
111210029879,Connect,16.04.2024 17:30:31 da haqdor: -3092.95
111210098332,Connect,16.04.2024 17:30:32 da haqdor: -8022.46
111190017532,Disconnect,16.04.2024 17:30:32 da qarzdor: 307.7
111200029004,Disconnect,16.04.2024 17:30:32 da qarzdor: 24257.24
111210125628,Disconnect,16.04.2024 17:30:32 da qarzdor: 55721.53
021190340719,Disconnect,16.04.2024 17:30:32 da qarzdor: 129500.63
021190517485,Connect,16.04.2024 17:30:32 da haqdor: -37542.71
111210561826,Disconnect,16.04.2024 17:30:32 da qarzdor: 649.21
111200885919,Connect,16.04.2024 17:30:32 da haqdor: -50248.1
111210344387,Connect,16.04.2024 17:30:32 da haqdor: -75196.3
111230242555,Connect,16.04.2024 17:30:32 da haqdor: -130861.8
111210797530,Disconnect,16.04.2024 17:30:32 da qarzdor: 882322.09
EX-3474197,Disconnect,16.04.2024 17:30:32 da qarzdor: 437.6
EX-2316264,Connect,16.04.2024 17:30:32 da haqdor: -59881.89
111190001282,Disconnect,16.04.2024 17:30:32 da qarzdor: 294179.06
111230200972,Disconnect,16.04.2024 17:30:32 da qarzdor: 1652297.52
121205564629,Disconnect,16.04.2024 17:30:32 da qarzdor: 57279.05
111210770709,Disconnect,16.04.2024 17:30:32 da qarzdor: 46072.34
021190988686,Disconnect,16.04.2024 17:30:32 da qarzdor: 195970.4
111200400589,Disconnect,16.04.2024 17:30:33 da qarzdor: 6745.87
111200393437,Disconnect,16.04.2024 17:30:33 da qarzdor: 747529.87
111210311724,Disconnect,16.04.2024 17:30:33 da qarzdor: 1390.25
111190075155,Disconnect,16.04.2024 17:30:33 da qarzdor: 436273.92
021230042923,Disconnect,16.04.2024 17:30:33 da qarzdor: 913874.95
111210170647,Connect,16.04.2024 17:30:33 da haqdor: -16711.46
111201015306,Connect,16.04.2024 17:30:33 da haqdor: -9442.4
111210102644,Connect,16.04.2024 17:30:33 da haqdor: -4015.16
111210389775,Connect,16.04.2024 17:30:33 da haqdor: -208652.06
111210158313,Connect,16.04.2024 17:30:33 da haqdor: -32651.52
111200853820,Connect,16.04.2024 17:30:33 da haqdor: -7303.86
111210219085,Connect,16.04.2024 17:30:33 da haqdor: -39891.68
111210223437,Connect,16.04.2024 17:30:33 da haqdor: -4124.18
111190402878,Disconnect,16.04.2024 17:30:33 da qarzdor: 248155.81
121205484197,Disconnect,16.04.2024 17:30:33 da qarzdor: 91467.34
EX-2546261,Disconnect,16.04.2024 17:30:33 da qarzdor: 2250623.89
021211180210,Disconnect,16.04.2024 17:30:33 da qarzdor: 711.07
111200263181,Disconnect,16.04.2024 17:30:34 da qarzdor: 338.66
111220053725,Disconnect,16.04.2024 17:30:34 da qarzdor: 720320.76
111200203328,Disconnect,16.04.2024 17:30:34 da qarzdor: 339.39
021230051108,Disconnect,16.04.2024 17:30:34 da qarzdor: 9159.25
121205027207,Disconnect,16.04.2024 17:30:34 da qarzdor: 1702.19
021190562736,Disconnect,16.04.2024 17:30:34 da qarzdor: 5199.45
111201082128,Disconnect,16.04.2024 17:30:34 da qarzdor: 106374.21
021218360306,Connect,16.04.2024 17:30:34 da haqdor: -48572.76
021230015262,Disconnect,16.04.2024 17:30:34 da qarzdor: 3828.65
111210292016,Connect,16.04.2024 17:30:34 da haqdor: -8001.5
111220119027,Connect,16.04.2024 17:30:34 da haqdor: -8665.15
111210383323,Connect,16.04.2024 17:30:34 da haqdor: -4099.83
021198087862,Disconnect,16.04.2024 17:30:34 da qarzdor: 662851.6
